epoch,train_loss,val_loss,val_acc
0,0.37173768255791273,0.21845971068924103,0.9388333333333333
1,0.17392398717952007,0.16096322441244845,0.9525
2,0.12454304189316502,0.13251782433758547,0.9605
3,0.09742815146410035,0.11583845323463136,0.967
4,0.07814189016350254,0.10604551105056892,0.9693333333333334
5,0.0635821772070727,0.10371738758673772,0.97
6,0.05311642535141197,0.1005947100919682,0.969
7,0.04517314545656402,0.09500208220152982,0.9706666666666667
8,0.03776849405601124,0.09064093418915756,0.9725
9,0.031551120135104194,0.10256439022880702,0.9693333333333334
10,0.026935902829963804,0.09100000948719257,0.9746666666666667
11,0.022675139830634884,0.08979784863830947,0.9731666666666666
12,0.01924771704962181,0.09445572460282617,0.9726666666666667
13,0.01692429403594107,0.09654935009856853,0.972
14,0.013784840326659241,0.09488904890347631,0.9736666666666667
15,0.01173700488158021,0.09253582217461509,0.975
16,0.010909740437014414,0.09705011826329087,0.9715
17,0.00896180106750902,0.09882359107518678,0.973
18,0.007053092470507713,0.09998859947232104,0.9743333333333334
19,0.006510529242949037,0.10578611462359234,0.9735
20,0.0063477395181466036,0.10423949417263043,0.9735
21,0.005138490906156328,0.11347736949198341,0.974
