epoch,train_loss,val_loss,val_acc
0,0.6420880857827498,0.3573198831995054,0.9061666666666667
1,0.30297039782662033,0.27998469923109465,0.9211666666666667
2,0.2500692392133651,0.24243545418154913,0.9346666666666666
3,0.21734029735754096,0.21725865785734727,0.9411666666666667
4,0.1923985989025603,0.19832263815696619,0.9455
5,0.17327566698190575,0.1841035184821509,0.9476666666666667
6,0.15766077788791602,0.1690742594552305,0.9506666666666667
7,0.14416776122084218,0.16079254562452547,0.9523333333333334
8,0.13259745986980342,0.15083170989591543,0.9565
9,0.12259159644184146,0.14649326506057114,0.9568333333333333
