epoch,train_loss,val_loss,val_acc
0,0.5816531094865071,0.3149333844289127,0.9151666666666667
1,0.2694062292483568,0.24781582282140702,0.9291666666666667
2,0.21864113460832477,0.21237209438479074,0.94
3,0.18563150323996438,0.18748046520889283,0.9471666666666667
4,0.16190130299448582,0.17375118173701612,0.9481666666666667
5,0.14314363542878444,0.15927051160646505,0.953
6,0.1279906796888837,0.15528271786297246,0.9528333333333333
7,0.11567175844364695,0.13748351472438156,0.9608333333333333
8,0.10554947774533334,0.13340665100321167,0.961
9,0.09683375141232187,0.12918825547501822,0.9615
10,0.08876561031785724,0.12572584340547524,0.9631666666666666
11,0.08237813510443417,0.11795796930564363,0.964
12,0.07663003155714453,0.1146132502941273,0.9658333333333333
13,0.07092188053368208,0.11400016294900225,0.9665
14,0.06612563924812727,0.1072131388936817,0.9668333333333333
15,0.06199701157069903,0.1054148480686346,0.9678333333333333
16,0.05791128230998161,0.10315690228291316,0.9683333333333334
17,0.05445616064540593,0.10632340408255384,0.967
18,0.050829942646738506,0.10425291346640317,0.9681666666666666
19,0.04759773227863955,0.09941604028604431,0.9705
20,0.044722995500874316,0.10223111823845873,0.9691666666666666
21,0.04183652849031317,0.09720536601595638,0.9698333333333333
22,0.039247912542476546,0.09707205454915133,0.9701666666666666
23,0.03711235690658163,0.09822925396450927,0.9698333333333333
24,0.035020563846823276,0.09649421622906604,0.9703333333333334
25,0.033274100567466644,0.10048083698841544,0.9681666666666666
26,0.030885907638874804,0.09694423327341038,0.971
27,0.029252097359476502,0.09684190560695119,0.971
28,0.027463982274539334,0.0937484300790588,0.9713333333333334
29,0.02581000866526212,0.09612017544984769,0.9716666666666667
