epoch,train_loss,val_loss,val_acc
0,0.2718575089961815,0.1623478632949617,0.9521666666666667
1,0.11861194888204486,0.1177360365217947,0.966
2,0.08010975390203764,0.10639137616627807,0.9671666666666666
3,0.059392775916061555,0.09791288551639558,0.9705
4,0.04573739775163172,0.0905157466625006,0.9735
5,0.03469279609828816,0.09238459363924356,0.9715
6,0.027949169643713516,0.09332603293461696,0.9736666666666667
7,0.0228318143800293,0.09169334977994874,0.9746666666666667
8,0.017912751073401532,0.09729354544451253,0.9731666666666666
9,0.015803951900035487,0.10464148825303553,0.9716666666666667
10,0.013387108585593862,0.10921312966379276,0.9715
11,0.010031768939239346,0.1074465341552091,0.9746666666666667
12,0.009069567011717954,0.10956610828044419,0.9723333333333334
13,0.008851017625427636,0.12068843972191207,0.9723333333333334
14,0.007127037213539495,0.11522536476885885,0.9753333333333334
