epoch,train_loss,val_loss,val_acc
0,0.7911312668334249,0.4202534248622065,0.8926666666666667
1,0.350595744866375,0.3219293835990489,0.9145
2,0.2873438044437167,0.27793794523616927,0.9251666666666667
3,0.25308139181197276,0.25095108447828735,0.9311666666666667
4,0.2282809005376938,0.2334694636684538,0.9358333333333333
5,0.20847077652059828,0.215667606018274,0.9405
6,0.19232906918853557,0.20410356281183487,0.9415
7,0.1780261272036469,0.19113005645830736,0.9453333333333334
8,0.16604022564495868,0.18092489614985505,0.9486666666666667
9,0.15534957494430673,0.17328678180433496,0.9496666666666667
10,0.14581572560988396,0.16760914420182915,0.952
11,0.1375534624215128,0.15979031491160106,0.9533333333333334
12,0.1298643934000792,0.1539901799132552,0.9543333333333334
13,0.12277531834801589,0.14729850293897825,0.9568333333333333
14,0.1162258579550373,0.14417045841034937,0.9578333333333333
15,0.11083158133949854,0.140036312097924,0.9585
16,0.10534208829501807,0.1380887268693063,0.958
17,0.10037296094035794,0.1335991770180268,0.9596666666666667
18,0.09576652448507801,0.1289983892546524,0.9621666666666666
19,0.09143924519026747,0.12800093813239333,0.9631666666666666
20,0.08757782917523263,0.12245279074604355,0.9651666666666666
21,0.08390169077351835,0.12126455587141878,0.9633333333333334
22,0.08017093469713167,0.11943962640115098,0.9651666666666666
23,0.0766727979516444,0.11645656306492098,0.9648333333333333
24,0.07388429987229718,0.11646593265061055,0.9636666666666667
25,0.07064945821521249,0.11220492020751109,0.9665
26,0.06773876448897569,0.10960511424133404,0.967
27,0.0652243833739592,0.11003189711569066,0.9675
28,0.06248986634011657,0.1084473664413061,0.9676666666666667
29,0.060320250514791986,0.10568456830804278,0.969
