epoch,train_loss,val_loss,val_acc
0,0.7803590230237119,0.40944161477773544,0.8946666666666667
1,0.3462502636331683,0.31964672851717446,0.9145
2,0.2878557882666351,0.28118441403513483,0.9241666666666667
3,0.2550317022629737,0.25729301703605967,0.9311666666666667
4,0.23097938474085888,0.23777953658394316,0.9326666666666666
5,0.2117740685234015,0.22215709184207563,0.9385
6,0.19565489896278315,0.2069304113199386,0.9418333333333333
7,0.18163790507907723,0.2003188000606102,0.9435
8,0.16994564327998687,0.18865018314986598,0.9466666666666667
9,0.15975629190612575,0.1795670560076946,0.9495
10,0.1505782143268076,0.17223413342735713,0.951
11,0.14260950668835995,0.16609764921879544,0.9516666666666667
12,0.13520912342406724,0.16240139346269555,0.9528333333333333
13,0.12870851119543347,0.15540750409932064,0.956
14,0.12278686319831171,0.15014746970322998,0.9556666666666667
15,0.11714965672626952,0.14685866996922806,0.957
16,0.11218181800805764,0.14522175504198082,0.9566666666666667
17,0.1075946012401927,0.14091827412778926,0.9585
18,0.10333875568825833,0.1411438196183433,0.9568333333333333
19,0.09938157130123065,0.13522570204965384,0.959
20,0.09550945366012549,0.1337789564668737,0.9583333333333334
21,0.09199623983945784,0.13023652250447731,0.9605
22,0.08878228196607844,0.1284578392561298,0.9615
23,0.08562457325384522,0.1280445655921219,0.9625
24,0.08272266612061732,0.12901130352927886,0.9606666666666667
25,0.07994029412096429,0.12391290021415931,0.9623333333333334
26,0.0773926066711586,0.12332927255409301,0.9628333333333333
27,0.07497183967473281,0.12103489365024975,0.9635
28,0.07234475959330393,0.11804484466815934,0.9636666666666667
29,0.07022402131789168,0.12055419034409222,0.9633333333333334
