epoch,train_loss,val_loss,val_acc
0,0.37261359488357776,0.22309368473680444,0.9351666666666667
1,0.18099273052878104,0.17663521176424438,0.9485
2,0.13479347783157708,0.14003633808113122,0.9595
3,0.10798919973134725,0.12536868974567328,0.9613333333333334
4,0.08969154130757535,0.11710083520889863,0.9646666666666667
5,0.07670456675778435,0.10660108561037068,0.9691666666666666
6,0.06527205645724113,0.10312412139386429,0.9688333333333333
7,0.05702683626188283,0.10072495181981497,0.9685
8,0.05026455628572297,0.10570285733392705,0.9678333333333333
9,0.04333853203022498,0.09535320271636609,0.9713333333333334
10,0.037616324415044616,0.1080565683969487,0.9663333333333334
11,0.0336632005664082,0.09068898789289358,0.972
12,0.029383633947001324,0.10347965877624712,0.9698333333333333
13,0.025556088065142823,0.11328156417195143,0.9681666666666666
14,0.0228941690080967,0.10743677465555754,0.968
15,0.02070371439228054,0.10132909693941129,0.9716666666666667
16,0.01801648246644134,0.10770183402628608,0.9703333333333334
17,0.01618281407555251,0.11087868997739571,0.9696666666666667
18,0.0136825573005276,0.11088818442855602,0.9701666666666666
19,0.012801391375270334,0.11047742269267263,0.9695
20,0.010901397506977497,0.11080517123873335,0.9713333333333334
21,0.010251086540301633,0.10909950159749676,0.9718333333333333
