epoch,train_loss,val_loss,val_acc
0,0.3859320586853281,0.24066040119996032,0.929
1,0.19624029651090086,0.18323357406525206,0.9461666666666667
2,0.14821159824870703,0.1575549973304346,0.9536666666666667
3,0.11999300458057421,0.13432042710474426,0.9581666666666667
4,0.09986230569601832,0.12469979716383174,0.9605
5,0.08582652177674215,0.11420696475816383,0.963
6,0.0739659231402603,0.11152257038218057,0.9638333333333333
7,0.06512012839646626,0.10776791289467912,0.9656666666666667
8,0.05701782702466145,0.10375009725559341,0.9668333333333333
9,0.05060545909038981,0.1006690826771862,0.9693333333333334
