epoch,train_loss,val_loss,val_acc
0,0.3082333212946241,0.18965402929773414,0.9441666666666667
1,0.14195527115360768,0.13525035937200044,0.9571666666666667
2,0.09949411860443139,0.11862097802572015,0.964
3,0.07568917408351233,0.10904075459913698,0.9646666666666667
4,0.06003190109250468,0.10381926229909523,0.9685
5,0.047705906401312226,0.09651593327438811,0.972
6,0.03908348983427011,0.09580181835090487,0.9701666666666666
7,0.030970519430304985,0.0989566985196746,0.9706666666666667
8,0.025774969086939492,0.09471304853510706,0.9728333333333333
9,0.020832298057614808,0.09909944416564952,0.9706666666666667
10,0.016826098601632474,0.09687157910456709,0.9733333333333334
11,0.014070727381947031,0.10020509241556759,0.9721666666666666
12,0.011341967659426475,0.10710069928512951,0.9731666666666666
13,0.010352014563982541,0.09982574749304902,0.9735
14,0.008563712730265106,0.10168023336636985,0.9735
15,0.008158422413719339,0.1075810517228914,0.9738333333333333
16,0.005550390310239699,0.10664615992097815,0.9731666666666666
17,0.006785151782201422,0.11726226590903661,0.9731666666666666
18,0.005650605810273564,0.11948484971928891,0.9735
