epoch,train_loss,val_loss,val_acc
0,0.31451879168975055,0.1973610313172865,0.9406666666666667
1,0.1447790046877366,0.1386201560371845,0.958
2,0.1012544446454297,0.11233632329514832,0.9653333333333334
3,0.07680385689249203,0.1125213863530746,0.9626666666666667
4,0.06068129165029016,0.09486920042617873,0.9698333333333333
5,0.04884630442730034,0.09677093359977547,0.9706666666666667
6,0.03872010736079303,0.08746517798360863,0.9736666666666667
7,0.03160605599581985,0.0940128732324723,0.973
8,0.026616611779824585,0.08992544033491649,0.972
9,0.02131797003237169,0.10469451599092272,0.9708333333333333
10,0.017736579639066854,0.08980698695366551,0.9733333333333334
11,0.014232594391621355,0.09367720182592972,0.9723333333333334
12,0.013357649315735742,0.09766142393505191,0.9756666666666667
13,0.010523842753254967,0.0887427019872439,0.9748333333333333
14,0.008475260682036823,0.09864061026601115,0.974
15,0.009693691468536401,0.10111433478958377,0.9745
16,0.006340696401714876,0.09478234729909335,0.977
