epoch,train_loss,val_loss,val_acc
0,0.37527878700538786,0.22164714867208848,0.9353333333333333
1,0.17391932263843715,0.16172879395445397,0.9526666666666667
2,0.12449715421513058,0.13520747609756342,0.9603333333333334
3,0.09731199468599888,0.11810149922625296,0.9648333333333333
4,0.07854356515745195,0.11300931122719031,0.9648333333333333
5,0.0648295577391381,0.10261705962566967,0.9685
6,0.0541419996843687,0.10041166624015402,0.9688333333333333
7,0.04623805925402276,0.09830522836217202,0.9698333333333333
8,0.039219579400879355,0.09598718283291269,0.9725
9,0.03292924162366873,0.0905038486971561,0.9725
10,0.0278267865220718,0.08555995624110939,0.9748333333333333
11,0.023691162041768413,0.0951353060235135,0.973
12,0.02032829861660436,0.08910736386903906,0.9748333333333333
13,0.017713007818545123,0.09935938017780542,0.9728333333333333
14,0.01451741286171497,0.09508645916766367,0.974
15,0.012751252058120346,0.09461224745783034,0.9755
16,0.010817698259132593,0.09307991432182385,0.9751666666666666
17,0.008856640970477343,0.1014335901960246,0.9726666666666667
18,0.007484529972596594,0.09712966354763275,0.9741666666666666
19,0.0066241997858717695,0.1079916528908328,0.9711666666666666
20,0.0067399342243589285,0.10196198414518727,0.974
