epoch,train_loss,val_loss,val_acc
0,1.0657807228868403,0.5432051037323828,0.8653333333333333
1,0.4304118593499214,0.37980085823432636,0.8995
2,0.33615269181833146,0.32220976811300284,0.915
3,0.2928314956168385,0.28860350551120695,0.9231666666666667
4,0.2647669561411784,0.26565213257518183,0.9273333333333333
5,0.24334612116752652,0.24899098862757185,0.931
6,0.22623107495148287,0.23223821948103746,0.9366666666666666
7,0.21139305258023688,0.21865426942093877,0.9393333333333334
8,0.19880248561037425,0.20854871450563497,0.9416666666666667
9,0.18780751053521888,0.19933189766635573,0.9436666666666667
10,0.17756004821892812,0.19056505667242365,0.946
11,0.16832413541440752,0.18497832740596368,0.9463333333333334
12,0.16031025088068715,0.1758752930599851,0.95
13,0.15252849016460823,0.170831810933574,0.9496666666666667
14,0.14577494225869708,0.1658329368387686,0.9506666666666667
15,0.13920530855834254,0.16132956636047563,0.951
16,0.13331234649333765,0.155186296901474,0.9535
17,0.12771729074574234,0.15103765601959407,0.9545
18,0.12266627005575699,0.14691879658810594,0.956
19,0.11778084591221766,0.14407824739777386,0.9563333333333334
20,0.11331155343899149,0.13881611682382203,0.9573333333333334
21,0.10898820392335386,0.13653996203092814,0.9583333333333334
22,0.10501500673978685,0.13392015019412712,0.9593333333333334
23,0.1013801624744519,0.13115726084544393,0.9605
24,0.09775383035951707,0.12829112170109055,0.9611666666666666
25,0.09433555308197338,0.12540561056859226,0.962
26,0.09122012556530988,0.12309909289995749,0.963
27,0.08829877014074487,0.12062466083470612,0.9648333333333333
28,0.08528561938628558,0.11814567041977804,0.9645
29,0.08256637613993667,0.11728369056598653,0.964
