epoch,train_loss,val_loss,val_acc
0,0.4488911602770388,0.2624774193639412,0.9285
1,0.2138033635158185,0.19762458445566805,0.9448333333333333
2,0.1617903714802314,0.1641374526408202,0.9526666666666667
3,0.13326688332277017,0.14664840474369176,0.9548333333333333
4,0.11268612852067458,0.13282513473361426,0.96
5,0.0973978969001067,0.1295644479134817,0.9603333333333334
6,0.08586032140160464,0.11558967843925841,0.9656666666666667
7,0.07558663970820777,0.10829453550608888,0.9685
8,0.06742201954314737,0.104124356225446,0.9675
9,0.059713958854035125,0.10262842228575389,0.9686666666666667
