epoch,train_loss,val_loss,val_acc
0,0.2725669889491026,0.15989269496608055,0.9521666666666667
1,0.11805657537891476,0.12022746145429507,0.9651666666666666
2,0.0813589225603391,0.09756845806236152,0.9698333333333333
3,0.05922650635282284,0.09708825497479004,0.97
4,0.0465791164703325,0.0932088001446671,0.9728333333333333
5,0.03541859738498324,0.08756086827492288,0.9748333333333333
6,0.02824446026867639,0.09450886872221231,0.974
7,0.023340587435192996,0.09747461443456185,0.9715
8,0.018379042582132344,0.10412064462526596,0.9711666666666666
9,0.015681933201376137,0.10027778918473004,0.9716666666666667
