epoch,train_loss,val_loss,val_acc
0,0.47361502685476947,0.2676982044708823,0.9261666666666667
1,0.22468746095822598,0.20826959313537233,0.9411666666666667
2,0.1760963988429909,0.18023103277727265,0.9461666666666667
3,0.146713187924345,0.16027595707531825,0.9535
4,0.1257234873368308,0.14635484541968574,0.957
5,0.10915492226543583,0.13617835636845763,0.9603333333333334
6,0.0969104887935202,0.12554562867403607,0.9606666666666667
7,0.08600398343874531,0.12219594948832961,0.9628333333333333
8,0.07718024306936937,0.11617995586812778,0.966
9,0.0694802031786894,0.11553697858826398,0.9643333333333334
10,0.06396767771813454,0.11244458167307833,0.9675
11,0.05836475946205786,0.10732705825162799,0.9673333333333334
12,0.05318072815584642,0.11014970145794628,0.9666666666666667
13,0.04842371808971632,0.10383214632826321,0.968
14,0.04426099309596318,0.10821168661277122,0.9673333333333334
15,0.040599962930486226,0.10516911822064934,0.9688333333333333
16,0.037537038999398316,0.10392010237252189,0.968
17,0.03472147531655626,0.1025520318582011,0.9693333333333334
18,0.03178971671369961,0.10455780391419173,0.97
19,0.029687113359034054,0.1036889395192341,0.97
20,0.027064819311727176,0.10456030554651585,0.9695
21,0.02490518205182422,0.10711677063587773,0.9685
22,0.023333653753050857,0.1104429132435426,0.9703333333333334
23,0.021207276391515806,0.10559442051838723,0.9708333333333333
24,0.01956747108070672,0.10886505298141379,0.9673333333333334
25,0.017841942040454906,0.11584120073262069,0.969
26,0.01685626381032744,0.11552953072287127,0.9686666666666667
27,0.015437210769387035,0.10951545046178461,0.9693333333333334
