epoch,train_loss,val_loss,val_acc
0,0.3710087274943452,0.22469513537826352,0.9363333333333334
1,0.1716436244672908,0.17166011456311656,0.9481666666666667
2,0.12353634309757953,0.1394229089415801,0.9568333333333333
3,0.09580825143076667,0.11970829581579658,0.963
4,0.07711651946276946,0.10620818563223336,0.9678333333333333
5,0.06246357470068533,0.10375188217398044,0.9701666666666666
6,0.052296159150310266,0.09688003342571581,0.9715
7,0.04337197823070574,0.10266745020238273,0.9691666666666666
8,0.0376943387936242,0.0959269531569387,0.9701666666666666
9,0.03211444867332643,0.0883531414606811,0.9726666666666667
