epoch,train_loss,val_loss,val_acc
0,1.0156038320717116,0.5333970015336583,0.8685
1,0.42894421030457325,0.3802308210389968,0.9015
2,0.3399059420740816,0.32400026868942505,0.9115
3,0.2984264901920337,0.29177336833228606,0.9223333333333333
4,0.27110367790646794,0.2704674567740934,0.9263333333333333
5,0.25114554055707744,0.25536286144332376,0.929
6,0.23454143789806775,0.2400476276344741,0.934
7,0.22031212856550772,0.22838584233688172,0.9361666666666667
8,0.2079761210672032,0.21694214557204433,0.9386666666666666
9,0.19669411711810447,0.2081006633586869,0.9398333333333333
