epoch,train_loss,val_loss,val_acc
0,0.3964923012278128,0.23759163562029684,0.9328333333333333
1,0.18832141215441753,0.1747424802187839,0.9476666666666667
2,0.138702609259125,0.14160578726567502,0.9573333333333334
3,0.11062426190726672,0.1270481643321261,0.9613333333333334
4,0.09133662279419272,0.11291981449453707,0.9666666666666667
5,0.07626408210810248,0.1039460641169857,0.9673333333333334
6,0.06433379777928655,0.10006322273195042,0.9703333333333334
7,0.0562625391382007,0.10557176911237862,0.967
8,0.04866371242390507,0.0943574867963204,0.9716666666666667
9,0.04200158185619567,0.09146744930851497,0.9721666666666666
