epoch,train_loss,val_loss,val_acc
0,0.36859457596866335,0.23180491496163574,0.9353333333333333
1,0.18451588138252356,0.17699475550535404,0.9451666666666667
2,0.13642676849919325,0.14978544736223648,0.9541666666666667
3,0.11007012317858157,0.1284147588856978,0.9611666666666666
4,0.09194018152808661,0.12049894979995825,0.9646666666666667
5,0.0783018137204072,0.11012604066709299,0.9653333333333334
6,0.06673615730556118,0.10967669674263678,0.9678333333333333
7,0.05927635504626881,0.10602040244875263,0.9675
8,0.05126830102707162,0.10935474635895139,0.9653333333333334
9,0.04619109674848499,0.10819409714936275,0.9678333333333333
10,0.04011726708908176,0.10827614041636409,0.968
11,0.03601708272694354,0.1049799788420486,0.9691666666666666
12,0.03283653458313441,0.10118751280403683,0.9691666666666666
13,0.027938843904555997,0.10548279997936544,0.9683333333333334
14,0.025218063060150106,0.10581119865369006,0.9695
15,0.021896448466452837,0.11421241186574847,0.9701666666666666
16,0.019435572276926594,0.10511865075180024,0.9713333333333334
17,0.01778332763180142,0.10346910219851109,0.971
18,0.015581753723218907,0.11025298948125004,0.9716666666666667
19,0.014314195381061653,0.12158180338785989,0.969
20,0.012866178501517896,0.11700513447770224,0.973
21,0.012056931385029866,0.1103129091137888,0.9725
22,0.010374884919223693,0.12783300012701823,0.9685
