epoch,train_loss,val_loss,val_acc
0,0.47461903722521487,0.2795033452252139,0.9246666666666666
1,0.2300876437032878,0.22137993417013063,0.9363333333333334
2,0.17896170389677413,0.18138149753935537,0.9471666666666667
3,0.14770139715791122,0.15983719256943246,0.9531666666666667
4,0.12610838436168229,0.14875873022099514,0.9563333333333334
5,0.11064393750153792,0.13479578476523865,0.9608333333333333
6,0.09731136839136428,0.12612867100987563,0.9625
7,0.08706619280970697,0.11898653820254457,0.965
8,0.07901632339208967,0.1187444349703797,0.9663333333333334
9,0.07139887031856647,0.10986063343235869,0.9666666666666667
