epoch,train_loss,val_loss,val_acc
0,0.36448868112006727,0.23238720887322253,0.9351666666666667
1,0.18305825393300523,0.1771523194308072,0.9503333333333334
2,0.13407333428594315,0.15069213826338215,0.9568333333333333
3,0.10593848001332724,0.12563610767481884,0.9608333333333333
4,0.08706191773114222,0.11443643195661037,0.9643333333333334
5,0.07335570958137554,0.10509020445930459,0.9686666666666667
6,0.062404484916245506,0.10451451288662938,0.969
7,0.05428668106580678,0.10190619112603048,0.9695
8,0.046293033007571247,0.10344534861982738,0.9688333333333333
9,0.040486759457891264,0.10599509919314976,0.9683333333333334
10,0.03589887376782611,0.09881466242132965,0.9715
11,0.03158638614664743,0.09509639686648896,0.9725
12,0.027810889360254703,0.09649376233038524,0.9733333333333334
13,0.024155392113423057,0.09896639532465637,0.9726666666666667
14,0.02176669989741238,0.10966910119008101,0.9686666666666667
15,0.01880681386485414,0.10203928576210956,0.972
16,0.016774431771582304,0.10464574297733202,0.9721666666666666
17,0.015392954553716361,0.10561229279809355,0.972
18,0.013516137362736547,0.1164481593127359,0.9711666666666666
19,0.012524766960802665,0.11383813629143866,0.971
20,0.010123756124717739,0.11530834490277414,0.9726666666666667
21,0.009751496128911678,0.11967507144364921,0.973
