epoch,train_loss,val_loss,val_acc
0,0.927191731977852,0.48694858777485844,0.878
1,0.39851716030328294,0.3614270453098316,0.9016666666666666
2,0.3219021424110175,0.3107732131964971,0.9148333333333334
3,0.2852872721651846,0.28522363664383543,0.9211666666666667
4,0.26064177946361106,0.2642453928981812,0.9266666666666666
5,0.242209721636834,0.2498585804468849,0.932
6,0.22711927905471888,0.23773445526197842,0.934
7,0.21416882187403,0.2271983403620114,0.9366666666666666
8,0.20284375417264672,0.21688015279584102,0.9386666666666666
9,0.19261677531104524,0.20916644028475748,0.9406666666666667
