epoch,train_loss,val_loss,val_acc
0,0.49812699784648623,0.2828063220026324,0.9231666666666667
1,0.2310216016124951,0.21793947581421333,0.9395
2,0.17835720563316887,0.180284003086557,0.9473333333333334
3,0.14499034179331707,0.15661937732229333,0.953
4,0.12212844654614215,0.1423085903586833,0.9581666666666667
5,0.1044961324745975,0.12808070008089248,0.9606666666666667
6,0.0909277933653829,0.11709439886536355,0.9638333333333333
7,0.08011326840805938,0.11124944014830099,0.9653333333333334
8,0.07078142881960464,0.10818717054347951,0.967
9,0.0629873349883655,0.10140145245507515,0.969
10,0.055714406100802936,0.09836330932992435,0.9701666666666666
11,0.05040708218844077,0.09580426264126436,0.9696666666666667
12,0.0455658309167969,0.09642249065257505,0.9693333333333334
13,0.04050216005026172,0.09602903262893278,0.9721666666666666
14,0.036529941617502705,0.09226314253915914,0.971
15,0.03269148372719666,0.0916361710056263,0.9711666666666666
16,0.029953754994950507,0.09007179855090716,0.9723333333333334
17,0.026656697758005467,0.0922497056501775,0.9715
18,0.024337017891655658,0.08852423175422293,0.9726666666666667
19,0.021762017269874097,0.08640530151096995,0.9736666666666667
20,0.01959066815595105,0.09362479159354782,0.9711666666666666
21,0.017372669190883913,0.09283242139536824,0.9715
22,0.015760655379823924,0.09106647127741833,0.9726666666666667
23,0.014075238813740919,0.09038560243975782,0.9735
24,0.012703684695248898,0.0930062920277796,0.974
25,0.011414505969131954,0.0906416482869106,0.9735
26,0.00997880357078564,0.09632080647847499,0.9733333333333334
27,0.00916478148317384,0.09402493163502955,0.9741666666666666
28,0.008325612250965274,0.0955505364763085,0.974
29,0.0075654003954340006,0.09653303764838934,0.9743333333333334
