epoch,train_loss,val_loss,val_acc
0,0.4002185354259315,0.2356177787747252,0.9358333333333333
1,0.1894867792182014,0.1771446150428166,0.9485
2,0.13880781583492283,0.14893232144691051,0.9561666666666667
3,0.1103765487802087,0.12546253709552732,0.964
4,0.0904515703737225,0.11750662649507741,0.9638333333333333
5,0.07531097294553783,0.10742803916892227,0.9678333333333333
6,0.06442973515211299,0.10286542230201524,0.9683333333333334
7,0.05468209690509562,0.09494581070197633,0.9725
8,0.047552499141207176,0.09582645120690463,0.971
9,0.04097634699098142,0.09098161044807365,0.9726666666666667
10,0.0356003942756017,0.09213048533720528,0.9718333333333333
11,0.030988098955319527,0.09553646140699508,0.9713333333333334
12,0.027297233660614442,0.09127399194055048,0.9725
13,0.02399034571273176,0.09058317474944691,0.9733333333333334
14,0.020465424911255668,0.09184008358183227,0.9725
15,0.01821837868336933,0.08988629475813878,0.973
16,0.015733871017338856,0.09397856340198331,0.9743333333333334
17,0.013422261548606948,0.0925308338974192,0.975
18,0.01149064309570947,0.09984067046341244,0.974
19,0.010557783593141816,0.09087311373774232,0.9751666666666666
20,0.00895434234023532,0.10442286783557116,0.972
21,0.007382299196886124,0.09807252390877053,0.9751666666666666
22,0.006516198647503142,0.10236224282856941,0.975
23,0.005823103558990246,0.10260994909590816,0.9748333333333333
24,0.005425200437823279,0.10270856979032218,0.9733333333333334
25,0.004205942746849108,0.10224368477316605,0.9745
