epoch,train_loss,val_loss,val_acc
0,0.4419702895226461,0.2619847795541158,0.9245
1,0.2162352560363144,0.20414368389423745,0.9428333333333333
2,0.1672369909203694,0.17222426869741117,0.9498333333333333
3,0.1392249720967023,0.15568889744078737,0.953
4,0.11860377231385229,0.13988895835264756,0.957
5,0.10138520002323342,0.13062508726110258,0.9608333333333333
6,0.08840770916686981,0.12375873063835931,0.9643333333333334
7,0.07801510891871988,0.11737841217303188,0.9653333333333334
8,0.06925863462899348,0.11125053117505668,0.9676666666666667
9,0.06205650452351499,0.10793947136838006,0.9671666666666666
10,0.05519054718568281,0.11497910230425043,0.9655
11,0.04988038504563872,0.10633685470778162,0.969
12,0.04527258847311009,0.10482976175810692,0.97
13,0.0413208123041947,0.10428893690314753,0.969
14,0.03793981750707484,0.0977036604612333,0.9703333333333334
15,0.033936842523278644,0.1060976237436422,0.968
16,0.031100109805054923,0.10219275855556748,0.9698333333333333
17,0.027890516099044096,0.10578221915635543,0.9683333333333334
18,0.025509259029978446,0.11248812456823805,0.9673333333333334
19,0.022878617920081376,0.10384056778182763,0.9691666666666666
20,0.02151969747342485,0.11130052448499465,0.9678333333333333
21,0.01903767299784425,0.10242205182251858,0.9705
22,0.017418475610072613,0.10825340773296269,0.9711666666666666
23,0.01577203611719104,0.11010369802853359,0.9691666666666666
24,0.013698426090213274,0.11408953207853953,0.9693333333333334
