epoch,train_loss,val_loss,val_acc
0,0.3378277392927515,0.20472406904939014,0.9423333333333334
1,0.16195946335870165,0.15696763614959197,0.9525
2,0.11648159933007483,0.1248866924677733,0.9633333333333334
3,0.08934361249086903,0.12592544209808923,0.9606666666666667
4,0.07138786734871952,0.1082403672844555,0.9663333333333334
5,0.057638494307421274,0.09708397752462672,0.9691666666666666
6,0.047869023731477944,0.10003092813865021,0.969
7,0.039210150884954595,0.09297751758879311,0.9718333333333333
8,0.03334613551790169,0.09274270825387763,0.9716666666666667
9,0.027234099552858954,0.09006560939675749,0.9723333333333334
10,0.023182552370693787,0.09460190356200986,0.9711666666666666
11,0.019181759962043167,0.09296148064758525,0.9731666666666666
12,0.01596342829707234,0.09576865603161787,0.9733333333333334
13,0.013746374117024623,0.09754807243648504,0.9731666666666666
14,0.012016171021893103,0.10165341643576964,0.9713333333333334
15,0.009002573390805997,0.10284627522282061,0.972
16,0.008470652863029804,0.10481579731198405,0.9731666666666666
17,0.006905828769901044,0.10548805533133411,0.9725
18,0.0060750484617107,0.09793724597708454,0.9736666666666667
19,0.005023079101406402,0.10115666067100039,0.9751666666666666
